美女赏析,#genre#
感谢你,http://em.21dtv.com/songs/60018087.mkv
赶着马车唱情歌,http://em.21dtv.com/songs/60166548.mkv
伙伴,http://em.21dtv.com/songs/60022484.mkv
荒度余生,http://em.21dtv.com/songs/60130275.mkv
花飞满天,http://em.21dtv.com/songs/60151908.mkv
海风轻轻吹,http://em.21dtv.com/songs/60163748.mkv
喊歌(演唱会),http://em.21dtv.com/songs/60067056.mkv
灰姑娘,http://em.21dtv.com/songs/60022024.mkv
很恨很爱你,http://em.21dtv.com/songs/60020640.mkv
和回忆生活,http://em.21dtv.com/songs/60081385.mkv
回家乡,http://em.21dtv.com/songs/60062913.mkv
花开等你来,http://em.21dtv.com/songs/60136372.mkv
贺兰山下(演唱会),http://em.21dtv.com/songs/60067066.mkv
欢乐中国年,http://em.21dtv.com/songs/60021767.mkv
坏男人,http://em.21dtv.com/songs/60168202.mkv
幻想,http://em.21dtv.com/songs/60157878.mkv
好想天天有你陪伴,http://em.21dtv.com/songs/60145444.mkv
洪羊洞-自那日朝罢归身染重病,http://em.21dtv.com/songs/60021062.mkv
后遗症,http://em.21dtv.com/songs/60123091.mkv
换种方式生活,http://em.21dtv.com/songs/60083076.mkv
I Miss You,http://em.21dtv.com/songs/60165859.mkv
决不投降,http://em.21dtv.com/songs/60104984.mkv
诀别夜,http://em.21dtv.com/songs/60126080.mkv
仅存的温柔,http://em.21dtv.com/songs/60024118.mkv
金达莱,http://em.21dtv.com/songs/60068383.mkv
季节的呼唤,http://em.21dtv.com/songs/60121570.mkv
急流,http://em.21dtv.com/songs/60067103.mkv
寂寞的玩偶,http://em.21dtv.com/songs/60128391.mkv
寂寞之旅,http://em.21dtv.com/songs/60136343.mkv
今年流行浪漫,http://em.21dtv.com/songs/60023747.mkv
江南烟雨时,http://em.21dtv.com/songs/60102114.mkv
戒情,http://em.21dtv.com/songs/60023706.mkv
今生不愿错过你,http://em.21dtv.com/songs/60094060.mkv
浸透,http://em.21dtv.com/songs/60024180.mkv
进退两难,http://em.21dtv.com/songs/60152351.mkv
借他一个明天,http://em.21dtv.com/songs/60104983.mkv
戒烟,http://em.21dtv.com/songs/60076099.mkv
见与不见,http://em.21dtv.com/songs/60070799.mkv
金玉良缘,http://em.21dtv.com/songs/60024095.mkv
剪纸龙,http://em.21dtv.com/songs/60089789.mkv
可爱的蒙古姑娘,http://em.21dtv.com/songs/60070842.mkv
快回来吧(故事情节),http://em.21dtv.com/songs/60101320.mkv
快乐指南,http://em.21dtv.com/songs/60025810.mkv
快乐指南(演唱会),http://em.21dtv.com/songs/60025809.mkv
哭泣的百合花,http://em.21dtv.com/songs/60025566.mkv
来不及在一起,http://em.21dtv.com/songs/60097742.mkv
浪潮,http://em.21dtv.com/songs/60109240.mkv
龙的传人,http://em.21dtv.com/songs/60146194.mkv
劳动和爱情,http://em.21dtv.com/songs/60067184.mkv
丽达之歌(演唱会),http://em.21dtv.com/songs/60026913.mkv
蓝玫瑰的眼泪,http://em.21dtv.com/songs/60144991.mkv
绿色希望,http://em.21dtv.com/songs/60076520.mkv
冷艳,http://em.21dtv.com/songs/60026619.mkv
劳燕分飞,http://em.21dtv.com/songs/60098245.mkv
拉着我的手,http://em.21dtv.com/songs/60110829.mkv
美的不要不要的,http://em.21dtv.com/songs/60130353.mkv
蒙古Setgel,http://em.21dtv.com/songs/60117152.mkv
美丽岛,http://em.21dtv.com/songs/60029149.mkv
美丽让人心碎的距离,http://em.21dtv.com/songs/60067225.mkv
魅力无限,http://em.21dtv.com/songs/60029403.mkv
美丽心愿,http://em.21dtv.com/songs/60109241.mkv
明明,http://em.21dtv.com/songs/60102164.mkv
母亲的眼泪,http://em.21dtv.com/songs/60076759.mkv
陌生人你好,http://em.21dtv.com/songs/60168199.mkv
梦天堂,http://em.21dtv.com/songs/60070929.mkv
明天我不远行,http://em.21dtv.com/songs/60076731.mkv
牧羊姑娘,http://em.21dtv.com/songs/60070959.mkv
没有谁管得住我,http://em.21dtv.com/songs/60028887.mkv
梅之恋,http://em.21dtv.com/songs/60094973.mkv
你不了解,http://em.21dtv.com/songs/60107209.mkv
你把我逼疯,http://em.21dtv.com/songs/60031421.mkv
你的爱到底给了谁,http://em.21dtv.com/songs/60064622.mkv
你到底让我等到什么时候,http://em.21dtv.com/songs/60068529.mkv
你还有多少老朋友,http://em.21dtv.com/songs/60061454.mkv
你就是我今生的依靠,http://em.21dtv.com/songs/60152350.mkv
你累不累,http://em.21dtv.com/songs/60031885.mkv
牛拉车车,http://em.21dtv.com/songs/60067300.mkv
男人的心女人的酒,http://em.21dtv.com/songs/60111813.mkv
男人花,http://em.21dtv.com/songs/60133612.mkv
女人花开,http://em.21dtv.com/songs/60137642.mkv
女人就要活得漂亮,http://em.21dtv.com/songs/60131437.mkv
年三十的电话,http://em.21dtv.com/songs/60066205.mkv
你是我的解药,http://em.21dtv.com/songs/60148174.mkv
你施我舍,http://em.21dtv.com/songs/60131739.mkv
你是我一生牵挂,http://em.21dtv.com/songs/60090925.mkv
你是一个不懂爱的人,http://em.21dtv.com/songs/60032221.mkv
虐心,http://em.21dtv.com/songs/60104989.mkv
宁夏川(演唱会),http://em.21dtv.com/songs/60067299.mkv
你要的只是幸福,http://em.21dtv.com/songs/60032388.mkv
你已经不在,http://em.21dtv.com/songs/60128321.mkv
闹钟,http://em.21dtv.com/songs/60109242.mkv
平静荒野,http://em.21dtv.com/songs/60157877.mkv
陪你到天亮,http://em.21dtv.com/songs/60072271.mkv
亲爱的我们结婚吧,http://em.21dtv.com/songs/60034548.mkv
情定三生,http://em.21dtv.com/songs/60107092.mkv
求佛,http://em.21dtv.com/songs/60034011.mkv
秋风慢慢冷,http://em.21dtv.com/songs/60150550.mkv
全国各地,http://em.21dtv.com/songs/60035879.mkv
全民社会摇,http://em.21dtv.com/songs/60153787.mkv
秋千上的记忆,http://em.21dtv.com/songs/60103209.mkv
情人节快不快乐,http://em.21dtv.com/songs/60066248.mkv
前行的爱,http://em.21dtv.com/songs/60068579.mkv
去月球,http://em.21dtv.com/songs/60035856.mkv
如果爱能早些说出来,http://em.21dtv.com/songs/60036758.mkv
如果爱我成了你的负累,http://em.21dtv.com/songs/60150544.mkv
如果他不要你我爱你,http://em.21dtv.com/songs/60036913.mkv
让我哭,http://em.21dtv.com/songs/60166912.mkv
燃香,http://em.21dtv.com/songs/60104931.mkv
人在红尘,http://em.21dtv.com/songs/60036481.mkv
闪光的回忆(现场版),http://em.21dtv.com/songs/60144006.mkv
时光飞快,http://em.21dtv.com/songs/60117672.mkv
圣火,http://em.21dtv.com/songs/60089237.mkv
上海天长人,http://em.21dtv.com/songs/60117884.mkv
水晶鞋,http://em.21dtv.com/songs/60090900.mkv
圣洁之光,http://em.21dtv.com/songs/60133724.mkv
谁来牵我的手,http://em.21dtv.com/songs/60150551.mkv
算了忘了吧,http://em.21dtv.com/songs/60119429.mkv
Speak Softly Love,http://em.21dtv.com/songs/60165286.mkv
是谁让我哭了一整夜,http://em.21dtv.com/songs/60039491.mkv
深深小巷,http://em.21dtv.com/songs/60099926.mkv
伤我最深的人,http://em.21dtv.com/songs/60114481.mkv
伤心的诺言,http://em.21dtv.com/songs/60119430.mkv
实现梦想,http://em.21dtv.com/songs/60157524.mkv
伤心女孩,http://em.21dtv.com/songs/60066297.mkv
夙愿,http://em.21dtv.com/songs/60166414.mkv
三月天,http://em.21dtv.com/songs/60109236.mkv
三月桃花笑春风,http://em.21dtv.com/songs/60156072.mkv
谁愿意,http://em.21dtv.com/songs/60107553.mkv
天别亮,http://em.21dtv.com/songs/60090898.mkv
他不要你我爱你,http://em.21dtv.com/songs/60041061.mkv
推开世界的门(现场版),http://em.21dtv.com/songs/60144005.mkv
甜蜜的毒,http://em.21dtv.com/songs/60042363.mkv
甜蜜的伤口,http://em.21dtv.com/songs/60042370.mkv
他人气我我不气,http://em.21dtv.com/songs/60072436.mkv
天上的西藏,http://em.21dtv.com/songs/60085783.mkv
挺身而出,http://em.21dtv.com/songs/60072469.mkv
天上人间,http://em.21dtv.com/songs/60115197.mkv
天使与魔鬼,http://em.21dtv.com/songs/60102132.mkv
亭亭山上松,http://em.21dtv.com/songs/60153964.mkv
同一个梦,http://em.21dtv.com/songs/60066349.mkv
听这一首歌,http://em.21dtv.com/songs/60098246.mkv
味,http://em.21dtv.com/songs/60164953.mkv
我爱上了你,http://em.21dtv.com/songs/60061672.mkv
舞伴,http://em.21dtv.com/songs/60090905.mkv
我不勉强,http://em.21dtv.com/songs/60112296.mkv
我不是一个你最爱的女人,http://em.21dtv.com/songs/60120453.mkv
我的爱从四面八方攻击你,http://em.21dtv.com/songs/60044999.mkv
我的可怜比爱多,http://em.21dtv.com/songs/60045132.mkv
我的世界,http://em.21dtv.com/songs/60108851.mkv
我的祝福记得吗,http://em.21dtv.com/songs/60045360.mkv
问佛,http://em.21dtv.com/songs/60071223.mkv
忘记把你忘记,http://em.21dtv.com/songs/60103243.mkv
为了这一天,http://em.21dtv.com/songs/60043930.mkv
我们的无奈,http://em.21dtv.com/songs/60045840.mkv
我们飞驰而过的青春,http://em.21dtv.com/songs/60066414.mkv
我们住过的那条街,http://em.21dtv.com/songs/60078315.mkv
我暖你心,http://em.21dtv.com/songs/60046011.mkv
为难自己,http://em.21dtv.com/songs/60043935.mkv
无情的选择,http://em.21dtv.com/songs/60099929.mkv
网情追忆,http://em.21dtv.com/songs/60043392.mkv
为什么你要和她牵手,http://em.21dtv.com/songs/60117661.mkv
为什么你要绝情的离开我,http://em.21dtv.com/songs/60087663.mkv
为什么我的真心换来你的绝情,http://em.21dtv.com/songs/60067526.mkv
我是真的真的爱你,http://em.21dtv.com/songs/60046238.mkv
万岁中国,http://em.21dtv.com/songs/60043323.mkv
望我,http://em.21dtv.com/songs/60135647.mkv
我想,http://em.21dtv.com/songs/60109238.mkv
为幸福歌唱(演唱会),http://em.21dtv.com/songs/60078106.mkv
我心飞翔(演唱会),http://em.21dtv.com/songs/60046444.mkv
我喜欢这夜晚,http://em.21dtv.com/songs/60046357.mkv
无言的寻求,http://em.21dtv.com/songs/60047527.mkv
我要回家,http://em.21dtv.com/songs/60069988.mkv
我已经爱上了你,http://em.21dtv.com/songs/60085936.mkv
我要看得见,http://em.21dtv.com/songs/60090899.mkv
我应如何面对,http://em.21dtv.com/songs/60061709.mkv
我愿做一片云,http://em.21dtv.com/songs/60078404.mkv
我这个人,http://em.21dtv.com/songs/60046837.mkv
秀才遇到兵,http://em.21dtv.com/songs/60114650.mkv
像草一样,http://em.21dtv.com/songs/60067634.mkv
兄弟姐妹,http://em.21dtv.com/songs/60051459.mkv
幸福快车,http://em.21dtv.com/songs/60051335.mkv
习惯颓废,http://em.21dtv.com/songs/60079983.mkv
虚假的真,http://em.21dtv.com/songs/60078958.mkv
贤良(演唱会),http://em.21dtv.com/songs/60067618.mkv
小卖店,http://em.21dtv.com/songs/60168201.mkv
想你成痴,http://em.21dtv.com/songs/60104930.mkv
新年快乐,http://em.21dtv.com/songs/60109239.mkv
心情不错,http://em.21dtv.com/songs/60050425.mkv
心若孤城,http://em.21dtv.com/songs/60105307.mkv
心碎的红颜,http://em.21dtv.com/songs/60150545.mkv
向往陇南,http://em.21dtv.com/songs/60096239.mkv
向往陇南(HD),http://em.21dtv.com/songs/10012768.mkv
小小草,http://em.21dtv.com/songs/60109237.mkv
新鲜的花儿开,http://em.21dtv.com/songs/60067665.mkv
心向风随去,http://em.21dtv.com/songs/60068861.mkv
谢谢你,http://em.21dtv.com/songs/60068854.mkv
相约经典,http://em.21dtv.com/songs/60136857.mkv
相约儒之堂,http://em.21dtv.com/songs/60096246.mkv
选择,http://em.21dtv.com/songs/60068889.mkv
心中的阿妹,http://em.21dtv.com/songs/60150272.mkv
笑着结束,http://em.21dtv.com/songs/60116204.mkv
因爱而美丽,http://em.21dtv.com/songs/60054198.mkv
云端,http://em.21dtv.com/songs/60056641.mkv
一点都不想你,http://em.21dtv.com/songs/60079984.mkv
一定赶来,http://em.21dtv.com/songs/60131373.mkv
云朵上的拉萨,http://em.21dtv.com/songs/60138756.mkv
月光海,http://em.21dtv.com/songs/60068962.mkv
一个人的寂寞两个人的错,http://em.21dtv.com/songs/60053011.mkv
月光下的思念,http://em.21dtv.com/songs/60163747.mkv
野火,http://em.21dtv.com/songs/60052476.mkv
演坏了自己,http://em.21dtv.com/songs/60072685.mkv
冤家(演唱会),http://em.21dtv.com/songs/60067745.mkv
原来,http://em.21dtv.com/songs/60071475.mkv
月亮传奇,http://em.21dtv.com/songs/60098716.mkv
雨落故里,http://em.21dtv.com/songs/60071467.mkv
一路有你,http://em.21dtv.com/songs/60137639.mkv
一路走来,http://em.21dtv.com/songs/60079119.mkv
意料之中,http://em.21dtv.com/songs/60152509.mkv
幺妹儿,http://em.21dtv.com/songs/60168200.mkv
有梦就不认输,http://em.21dtv.com/songs/60055194.mkv
有你爱过也算是一种满足,http://em.21dtv.com/songs/60055204.mkv
有你陪我,http://em.21dtv.com/songs/60055230.mkv
有谁能懂我的心,http://em.21dtv.com/songs/60150547.mkv
云上青山,http://em.21dtv.com/songs/60087091.mkv
用我的爱感恩你的心,http://em.21dtv.com/songs/60068936.mkv
因为我是女人,http://em.21dtv.com/songs/60090897.mkv
异乡人的周末,http://em.21dtv.com/songs/60089790.mkv
演员,http://em.21dtv.com/songs/60135677.mkv
有一些记忆,http://em.21dtv.com/songs/60055372.mkv
影子,http://em.21dtv.com/songs/60062914.mkv
胭脂扣,http://em.21dtv.com/songs/60051927.mkv
夜长梦多,http://em.21dtv.com/songs/60072692.mkv
真爱不改变,http://em.21dtv.com/songs/60090904.mkv
最爱的心,http://em.21dtv.com/songs/60060087.mkv
早操晚操(演唱会),http://em.21dtv.com/songs/60067776.mkv
长城谣,http://em.21dtv.com/songs/60057564.mkv
注定,http://em.21dtv.com/songs/60062962.mkv
真的好爱你,http://em.21dtv.com/songs/60079570.mkv
中国红,http://em.21dtv.com/songs/60166911.mkv
找个男人就嫁了吧,http://em.21dtv.com/songs/60079535.mkv
早该如此,http://em.21dtv.com/songs/60145685.mkv
重回汉唐,http://em.21dtv.com/songs/60059130.mkv
纵横天下,http://em.21dtv.com/songs/60103199.mkv
自己负责,http://em.21dtv.com/songs/60059700.mkv
纸老虎,http://em.21dtv.com/songs/60104988.mkv
着迷,http://em.21dtv.com/songs/60156520.mkv
最美的等待,http://em.21dtv.com/songs/60150546.mkv
怎么happy,http://em.21dtv.com/songs/60057345.mkv
怎么happy(演唱会),http://em.21dtv.com/songs/60057344.mkv
怎么忍心放开手,http://em.21dtv.com/songs/60057375.mkv
醉美天长,http://em.21dtv.com/songs/60117885.mkv
周末晚上,http://em.21dtv.com/songs/60090896.mkv
怎么怎么,http://em.21dtv.com/songs/60115340.mkv
在那不远的地方,http://em.21dtv.com/songs/60079480.mkv
祝你平安,http://em.21dtv.com/songs/60059375.mkv
只怕错过你,http://em.21dtv.com/songs/60136342.mkv
紫色梦想,http://em.21dtv.com/songs/60104933.mkv
醉山情,http://em.21dtv.com/songs/60152426.mkv
之所以,http://em.21dtv.com/songs/60108434.mkv
只手遮天,http://em.21dtv.com/songs/60105787.mkv
只为途中遇见你,http://em.21dtv.com/songs/60118502.mkv
在我心里没有谁能代替你,http://em.21dtv.com/songs/60152594.mkv
重新去爱,http://em.21dtv.com/songs/60059166.mkv
只想一个人过,http://em.21dtv.com/songs/60058480.mkv
只要还有回忆,http://em.21dtv.com/songs/60090895.mkv
这一句我爱你,http://em.21dtv.com/songs/60079554.mkv
走一走看一看,http://em.21dtv.com/songs/60059969.mkv
在这城市写下爱,http://em.21dtv.com/songs/60057206.mkv
真正的懂你,http://em.21dtv.com/songs/60090903.mkv
在这里,http://em.21dtv.com/songs/60057210.mkv
张子楠,http://em.21dtv.com/songs/60087652.mkv
招招手(演唱会),http://em.21dtv.com/songs/60067786.mkv
长在银川,http://em.21dtv.com/songs/60066906.mkv

宋岳庭,#genre#
daydream好无聊(无原唱),http://em.21dtv.com/songs/60001177.mkv
活着就是折腾,http://em.21dtv.com/songs/60099202.mkv
lifes a struggle,http://em.21dtv.com/songs/60003403.mkv
让我自己飞,http://em.21dtv.com/songs/60036200.mkv

宋亚轩,#genre#
浮夸,http://em.21dtv.com/songs/60127910.mkv
放弃,http://em.21dtv.com/songs/60062966.mkv
很爱很爱你,http://em.21dtv.com/songs/60108432.mkv
红颜命,http://em.21dtv.com/songs/60145532.mkv
兔儿公主,http://em.21dtv.com/songs/60062967.mkv
褪壳,http://em.21dtv.com/songs/60108433.mkv
心坟,http://em.21dtv.com/songs/60050230.mkv
相遇,http://em.21dtv.com/songs/60081151.mkv
夜空中最亮的星,http://em.21dtv.com/songs/60123840.mkv
原谅我,http://em.21dtv.com/songs/60108431.mkv
罂粟花开,http://em.21dtv.com/songs/60089805.mkv

孙燕姿,#genre#
爱从零开始,http://em.21dtv.com/songs/60007052.mkv
爱沉没,http://em.21dtv.com/songs/60125255.mkv
爱的线索,http://em.21dtv.com/songs/60090932.mkv
安宁,http://em.21dtv.com/songs/60115094.mkv
安宁(演唱会),http://em.21dtv.com/songs/60009323.mkv
爱情的花样(演唱会),http://em.21dtv.com/songs/60008162.mkv
爱情字典,http://em.21dtv.com/songs/60008504.mkv
爱情证书,http://em.21dtv.com/songs/60008493.mkv
爱像单行道,http://em.21dtv.com/songs/60144994.mkv
爱一个人就该相信自己,http://em.21dtv.com/songs/60090931.mkv
奔,http://em.21dtv.com/songs/60010311.mkv
被爱迷惑,http://em.21dtv.com/songs/60090933.mkv
奔交,http://em.21dtv.com/songs/60089239.mkv
比较幸福,http://em.21dtv.com/songs/60097168.mkv
半句再见,http://em.21dtv.com/songs/60156206.mkv
别客气,http://em.21dtv.com/songs/60104378.mkv
不能和你一起,http://em.21dtv.com/songs/60011261.mkv
不如不要,http://em.21dtv.com/songs/60011329.mkv
不说,http://em.21dtv.com/songs/60112910.mkv
不是真的爱我,http://em.21dtv.com/songs/60011393.mkv
不同(演唱会),http://em.21dtv.com/songs/60011420.mkv
不应该勇敢,http://em.21dtv.com/songs/60082679.mkv
彩虹金刚,http://em.21dtv.com/songs/60127902.mkv
错觉,http://em.21dtv.com/songs/60096821.mkv
超快感,http://em.21dtv.com/songs/60012390.mkv
充氧期,http://em.21dtv.com/songs/60151253.mkv
乘着风,http://em.21dtv.com/songs/60012646.mkv
超自然现象,http://em.21dtv.com/songs/60118005.mkv
等等,http://em.21dtv.com/songs/60104379.mkv
当冬夜渐暖,http://em.21dtv.com/songs/60014525.mkv
第六感,http://em.21dtv.com/songs/60015193.mkv
第六感(演唱会),http://em.21dtv.com/songs/60015191.mkv
dream a little dream of me,http://em.21dtv.com/songs/60001410.mkv
懂事,http://em.21dtv.com/songs/60015639.mkv
第一天,http://em.21dtv.com/songs/60015280.mkv
e-lover,http://em.21dtv.com/songs/60001491.mkv
反过来走走(演唱会),http://em.21dtv.com/songs/60016495.mkv
浮水印,http://em.21dtv.com/songs/60070691.mkv
风衣,http://em.21dtv.com/songs/60147251.mkv
风筝,http://em.21dtv.com/songs/60017464.mkv
父子桥,http://em.21dtv.com/songs/60069400.mkv
过得去,http://em.21dtv.com/songs/60071974.mkv
咕唧咕唧,http://em.21dtv.com/songs/60018815.mkv
橄榄树,http://em.21dtv.com/songs/60018118.mkv
过期,http://em.21dtv.com/songs/60104380.mkv
